image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status,suggested_split,merge_stage
import_staging/accident_images_analysis_dataset/serious/1897.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1898.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1899.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1900.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1901.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1902.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1903.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1904.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1905.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1906.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1907.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1908.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1909.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1910.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1911.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1912.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1913.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1914.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1915.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1916.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1917.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1918.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1919.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1920.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1921.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1922.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1923.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1924.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1925.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1926.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1927.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1928.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1929.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1930.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1931.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1932.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1933.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1934.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1935.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1936.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1937.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1938.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1939.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1940.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1941.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1942.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1943.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1944.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1945.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1946.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1947.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1948.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1949.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1950.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1951.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1952.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1953.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1954.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1955.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1956.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1957.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1958.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1959.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1960.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1961.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1962.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1963.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1964.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1965.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1966.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1967.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1968.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1969.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1970.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1971.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1972.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1973.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1974.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1975.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1976.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1977.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1978.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1979.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1980.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1981.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1982.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1983.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1984.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1985.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1986.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1987.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1988.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/1989.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1990.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1991.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1992.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1993.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1994.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1995.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1996.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1997.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/1998.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/1999.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2000.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2001.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2002.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2003.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2004.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2005.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2006.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2007.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2008.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2009.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2010.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2011.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2012.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2013.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2014.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2015.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2016.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2017.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2018.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2019.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2020.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2021.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2022.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2023.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2024.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2025.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2026.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2027.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2028.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2029.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2030.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2031.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2032.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2033.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2034.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2035.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2036.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2037.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2038.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2039.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2040.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2041.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2042.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2043.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2044.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2045.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2046.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2047.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2048.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2049.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2050.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2051.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2052.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2053.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2054.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2055.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2056.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2057.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2058.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2059.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2060.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2061.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2062.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2063.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2064.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2065.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2066.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2067.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2068.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2069.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/2070.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2071.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/2072.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2073.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/2074.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
