image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0133.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0134.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0001.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0002.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0003.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0004.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0005.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0006.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0007.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0008.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0009.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0010.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0011.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0012.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0013.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0014.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0015.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0016.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0017.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0018.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0019.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0020.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0021.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0022.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0023.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0024.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0025.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0026.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0027.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0028.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0029.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0030.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0031.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0032.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0033.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0034.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0035.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0036.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0037.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0038.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0039.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0040.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0041.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0042.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0043.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0044.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0045.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0046.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0047.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0048.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0049.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0050.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0051.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0052.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0053.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0054.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0055.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0056.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0057.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0058.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0059.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0060.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0061.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0062.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0063.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0064.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0065.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0066.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0067.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0068.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0069.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0070.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0071.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0072.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0073.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0074.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0075.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0076.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0077.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0078.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0079.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0080.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0081.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0082.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0083.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0084.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0085.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0086.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0087.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0088.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0089.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0090.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0091.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0092.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0093.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0094.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0095.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0096.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0097.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0098.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0099.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0100.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0101.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0102.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0103.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0104.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0105.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0106.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0107.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0108.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0109.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0110.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0111.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0112.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0113.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0114.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0115.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0116.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0117.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0118.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0119.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0120.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0121.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0122.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0123.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0124.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0125.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0126.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0127.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0128.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0129.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0130.jpg,related,road_accident,,,,,,vehicular_accident,Accident or emergency scene photo approved for incident relevance training.,unknown,relevance_positive_from_severity_manifest
